Price,abs_returns,sq_returns,rv_5,rv_10,rv_20,rv_60,target_20d
Ticker,,,,,,,
Date,,,,,,,
2005-06-06,0.0009161322382502992,8.39298277961503e-07,0.09526060217419666,0.07606652966315838,0.09906878499611152,0.11992591410312514,0.08186135742515646
2005-06-07,0.0007489859356778038,5.609799318431552e-07,0.07860025628962915,0.0713371159502846,0.09731538704381365,0.11906122389903652,0.08759213897528977
2005-06-08,0.0018325659294333768,3.358297885720016e-06,0.043646109246816084,0.07085627649830364,0.0883645092746317,0.11841691784858266,0.0884359853742664
2005-06-09,0.004742242577739104,2.248886466612162e-05,0.0571352638418909,0.07378651008675946,0.08795438319311492,0.11757848532136334,0.09573941925269595
2005-06-10,0.0023268949712697854,5.4144402073206156e-06,0.04533786294271242,0.07081309230426155,0.07627280896227892,0.11631256882772963,0.09640650981971587
2005-06-13,0.003156651816972429,9.964450693595337e-06,0.04877237589171144,0.07210587504370174,0.07506265179355856,0.11641163194983865,0.09626026392715269
2005-06-14,0.0023192902959683227,5.3791074769728295e-06,0.04973532598301087,0.06201839693533699,0.07006673365259868,0.11629386464755657,0.09613406453886252
2005-06-15,0.0019011420534855428,3.6143411075312264e-06,0.04176146775688424,0.047189497814210425,0.06760328248140465,0.11602966886922256,0.09669048435994868
2005-06-16,0.0025570786117009997,6.538651026418712e-06,0.03490306299354992,0.04762703727929355,0.05939012858863346,0.11396600219207476,0.09663706502318471
2005-06-17,0.003698351015802615,1.3677800236088236e-05,0.011239734718975885,0.03819467366148383,0.05906725437610114,0.11413887136528354,0.09742390693103431
2005-06-20,0.0003298245874158212,1.0878425846401669e-07,0.019387238994729047,0.036551511471908396,0.058411904253971136,0.11413584287415039,0.09905951447350468
2005-06-21,0.0005762157197700721,3.320245557101423e-07,0.022231983276305163,0.03666491389853092,0.05609028891178749,0.11412413153419215,0.09953558640223491
2005-06-22,0.0008230115819092838,6.773480639568218e-07,0.02325523177136674,0.0320098505946976,0.05477339331978756,0.11310004907135672,0.102298799593826
2005-06-23,0.014166323659695374,0.00020068472603124494,0.11230777784768739,0.0830384313128545,0.07689079932367165,0.11372794790387741,0.08856577224246455
2005-06-24,0.007368788343329954,5.429904164879541e-05,0.10579079841830982,0.09033836513410706,0.07923108476955965,0.11473099771826452,0.08387534835344794
2005-06-27,0.001427855536294789,2.0387714325276795e-06,0.10883993735344444,0.08871845936126323,0.0791598192516365,0.11433334042747581,0.08388908234779406
2005-06-28,0.00835766868635568,6.985062587089026e-05,0.13831618658885933,0.09920328111140925,0.08125105980680064,0.11548739884105841,0.08054991766594281
2005-06-29,0.002666360122191317,7.109476301212095e-06,0.13572906844674995,0.09916180946444006,0.0761413868486795,0.11529986918042083,0.08068400218296547
2005-06-30,0.005439600923235607,2.958925820406567e-05,0.09926763904787737,0.1000570841054297,0.07793874147803387,0.11569857980642315,0.08229861161134212
2005-07-01,0.0029327931990011146,8.601275948107192e-06,0.08434976238127902,0.09902414418547435,0.0768305076342409,0.11533374532998436,0.08270094299102157
2005-07-05,0.007999093757681658,6.398550094418166e-05,0.09853760458603547,0.10991895854879752,0.08186135742515646,0.11431203757817435,0.08094221546365386
2005-07-06,0.008417725740201113,7.085810663724438e-05,0.10466646214080715,0.11598032927988305,0.08759213897528977,0.11573230380042775,0.071806120352436
